equipmentId,timestamp,value
020,2024-08-07T06:00:00-03:00,24.5
001,2024-08-07T07:00:00-03:00,23.7
002,2024-08-07T07:00:00-03:00,22.0
003,2024-08-07T07:00:00-03:00,24.3
004,2024-08-07T07:00:00-03:00,22.0
005,2024-08-07T07:00:00-03:00,21.1
006,2024-08-07T07:00:00-03:00,22.5
007,2024-08-07T07:00:00-03:00,20.7
008,2024-08-07T07:00:00-03:00,24.9
009,2024-08-07T07:00:00-03:00,21.2
010,2024-08-07T07:00:00-03:00,23.4
011,2024-08-07T07:00:00-03:00,24.6
012,2024-08-07T07:00:00-03:00,20.2
013,2024-08-07T07:00:00-03:00,24.4
014,2024-08-07T07:00:00-03:00,20.4
015,2024-08-07T07:00:00-03:00,20.9
016,2024-08-07T07:00:00-03:00,21.7
017,2024-08-07T07:00:00-03:00,20.1
018,2024-08-07T07:00:00-03:00,24.9
019,2024-08-07T07:00:00-03:00,24.2
020,2024-08-07T07:00:00-03:00,24.9
001,2024-08-07T08:00:00-03:00,25.0
002,2024-08-07T08:00:00-03:00,22.8
003,2024-08-07T08:00:00-03:00,23.9
004,2024-08-07T08:00:00-03:00,22.6
005,2024-08-07T08:00:00-03:00,21.4
006,2024-08-07T08:00:00-03:00,22.1
007,2024-08-07T08:00:00-03:00,22.5
008,2024-08-07T08:00:00-03:00,21.9
009,2024-08-07T08:00:00-03:00,24.4
010,2024-08-07T08:00:00-03:00,22.9
011,2024-08-07T08:00:00-03:00,21.1
012,2024-08-07T08:00:00-03:00,22.6
013,2024-08-07T08:00:00-03:00,24.1
014,2024-08-07T08:00:00-03:00,21.1
015,2024-08-07T08:00:00-03:00,23.3
016,2024-08-07T08:00:00-03:00,20.4
017,2024-08-07T08:00:00-03:00,21.7
018,2024-08-07T08:00:00-03:00,23.4
019,2024-08-07T08:00:00-03:00,23.3
020,2024-08-07T08:00:00-03:00,23.9
001,2024-08-07T09:00:00-03:00,22.0
002,2024-08-07T09:00:00-03:00,23.1
003,2024-08-07T09:00:00-03:00,21.7
004,2024-08-07T09:00:00-03:00,25.0
005,2024-08-07T09:00:00-03:00,22.5
006,2024-08-07T09:00:00-03:00,22.4
007,2024-08-07T09:00:00-03:00,22.2
008,2024-08-07T09:00:00-03:00,22.0
009,2024-08-07T09:00:00-03:00,21.4
010,2024-08-07T09:00:00-03:00,24.0
011,2024-08-07T09:00:00-03:00,21.3
012,2024-08-07T09:00:00-03:00,22.1
013,2024-08-07T09:00:00-03:00,20.5
014,2024-08-07T09:00:00-03:00,23.8
015,2024-08-07T09:00:00-03:00,20.1
016,2024-08-07T09:00:00-03:00,20.2
017,2024-08-07T09:00:00-03:00,21.8
018,2024-08-07T09:00:00-03:00,21.2
019,2024-08-07T09:00:00-03:00,24.2
020,2024-08-07T09:00:00-03:00,20.5
001,2024-08-07T10:00:00-03:00,20.1
002,2024-08-07T10:00:00-03:00,20.2
003,2024-08-07T10:00:00-03:00,22.2
004,2024-08-07T10:00:00-03:00,24.6
005,2024-08-07T10:00:00-03:00,23.3
006,2024-08-07T10:00:00-03:00,21.0
007,2024-08-07T10:00:00-03:00,22.8
008,2024-08-07T10:00:00-03:00,22.3
009,2024-08-07T10:00:00-03:00,21.0
010,2024-08-07T10:00:00-03:00,20.2
011,2024-08-07T10:00:00-03:00,21.8
012,2024-08-07T10:00:00-03:00,23.2
013,2024-08-07T10:00:00-03:00,21.0
014,2024-08-07T10:00:00-03:00,20.9
015,2024-08-07T10:00:00-03:00,24.3
016,2024-08-07T10:00:00-03:00,20.1
017,2024-08-07T10:00:00-03:00,22.5
018,2024-08-07T10:00:00-03:00,24.6
019,2024-08-07T10:00:00-03:00,20.6
020,2024-08-07T10:00:00-03:00,20.3
001,2024-08-07T11:00:00-03:00,22.2
002,2024-08-07T11:00:00-03:00,23.2
003,2024-08-07T11:00:00-03:00,22.8
004,2024-08-07T11:00:00-03:00,21.6
005,2024-08-07T11:00:00-03:00,24.8
006,2024-08-07T11:00:00-03:00,24.4
007,2024-08-07T11:00:00-03:00,22.7
008,2024-08-07T11:00:00-03:00,21.8
009,2024-08-07T11:00:00-03:00,20.3
010,2024-08-07T11:00:00-03:00,22.0
011,2024-08-07T11:00:00-03:00,20.3
012,2024-08-07T11:00:00-03:00,20.2
013,2024-08-07T11:00:00-03:00,23.2
014,2024-08-07T11:00:00-03:00,24.9
015,2024-08-07T11:00:00-03:00,23.0
016,2024-08-07T11:00:00-03:00,21.3
017,2024-08-07T11:00:00-03:00,21.9
018,2024-08-07T11:00:00-03:00,23.2
019,2024-08-07T11:00:00-03:00,24.2
020,2024-08-07T11:00:00-03:00,22.4
001,2024-08-07T12:00:00-03:00,22.1
002,2024-08-07T12:00:00-03:00,21.7
003,2024-08-07T12:00:00-03:00,21.1
004,2024-08-07T12:00:00-03:00,24.3
005,2024-08-07T12:00:00-03:00,24.5
006,2024-08-07T12:00:00-03:00,22.3
007,2024-08-07T12:00:00-03:00,22.7
008,2024-08-07T12:00:00-03:00,22.5
009,2024-08-07T12:00:00-03:00,22.0
010,2024-08-07T12:00:00-03:00,22.5
011,2024-08-07T12:00:00-03:00,22.9
012,2024-08-07T12:00:00-03:00,20.8
013,2024-08-07T12:00:00-03:00,20.4
014,2024-08-07T12:00:00-03:00,24.8
015,2024-08-07T12:00:00-03:00,21.9
016,2024-08-07T12:00:00-03:00,22.3
017,2024-08-07T12:00:00-03:00,23.7
018,2024-08-07T12:00:00-03:00,23.9
019,2024-08-07T12:00:00-03:00,23.9
020,2024-08-07T12:00:00-03:00,23.4
001,2024-08-07T13:00:00-03:00,23.5
002,2024-08-07T13:00:00-03:00,22.9
003,2024-08-07T13:00:00-03:00,23.3
004,2024-08-07T13:00:00-03:00,22.1
005,2024-08-07T13:00:00-03:00,21.8
006,2024-08-07T13:00:00-03:00,23.6
007,2024-08-07T13:00:00-03:00,24.3
008,2024-08-07T13:00:00-03:00,21.3
009,2024-08-07T13:00:00-03:00,22.0
010,2024-08-07T13:00:00-03:00,22.5
011,2024-08-07T13:00:00-03:00,22.9
012,2024-08-07T13:00:00-03:00,20.1
013,2024-08-07T13:00:00-03:00,20.7
014,2024-08-07T13:00:00-03:00,21.1
015,2024-08-07T13:00:00-03:00,23.6
016,2024-08-07T13:00:00-03:00,23.1
017,2024-08-07T13:00:00-03:00,22.0
018,2024-08-07T13:00:00-03:00,21.3
019,2024-08-07T13:00:00-03:00,20.8
020,2024-08-07T13:00:00-03:00,21.3
001,2024-08-07T14:00:00-03:00,21.0
002,2024-08-07T14:00:00-03:00,24.8
003,2024-08-07T14:00:00-03:00,20.7
004,2024-08-07T14:00:00-03:00,24.2
005,2024-08-07T14:00:00-03:00,20.6
006,2024-08-07T14:00:00-03:00,20.6
007,2024-08-07T14:00:00-03:00,24.3
008,2024-08-07T14:00:00-03:00,21.3
009,2024-08-07T14:00:00-03:00,21.8
010,2024-08-07T14:00:00-03:00,24.6
011,2024-08-07T14:00:00-03:00,20.4
012,2024-08-07T14:00:00-03:00,22.3
013,2024-08-07T14:00:00-03:00,20.2
014,2024-08-07T14:00:00-03:00,24.5
015,2024-08-07T14:00:00-03:00,24.8
016,2024-08-07T14:00:00-03:00,21.6
017,2024-08-07T14:00:00-03:00,22.6
018,2024-08-07T14:00:00-03:00,23.4
019,2024-08-07T14:00:00-03:00,20.2
020,2024-08-07T14:00:00-03:00,20.6
001,2024-08-07T15:00:00-03:00,22.7
002,2024-08-07T15:00:00-03:00,24.0
003,2024-08-07T15:00:00-03:00,20.6
004,2024-08-07T15:00:00-03:00,24.7
005,2024-08-07T15:00:00-03:00,20.0
006,2024-08-07T15:00:00-03:00,23.5
007,2024-08-07T15:00:00-03:00,24.8
008,2024-08-07T15:00:00-03:00,23.4
009,2024-08-07T15:00:00-03:00,21.7
010,2024-08-07T15:00:00-03:00,21.6
011,2024-08-07T15:00:00-03:00,20.3
012,2024-08-07T15:00:00-03:00,23.3
013,2024-08-07T15:00:00-03:00,22.0
014,2024-08-07T15:00:00-03:00,20.2
015,2024-08-07T15:00:00-03:00,23.7
016,2024-08-07T15:00:00-03:00,24.1
017,2024-08-07T15:00:00-03:00,20.3
018,2024-08-07T15:00:00-03:00,21.9
019,2024-08-07T15:00:00-03:00,24.5
020,2024-08-07T15:00:00-03:00,23.6
001,2024-08-07T16:00:00-03:00,23.2
002,2024-08-07T16:00:00-03:00,20.2
003,2024-08-07T16:00:00-03:00,23.2
004,2024-08-07T16:00:00-03:00,22.3
005,2024-08-07T16:00:00-03:00,24.7
006,2024-08-07T16:00:00-03:00,23.7
007,2024-08-07T16:00:00-03:00,23.2
008,2024-08-07T16:00:00-03:00,24.9
009,2024-08-07T16:00:00-03:00,22.7
010,2024-08-07T16:00:00-03:00,25.0
011,2024-08-07T16:00:00-03:00,21.2
012,2024-08-07T16:00:00-03:00,20.1
013,2024-08-07T16:00:00-03:00,21.4
014,2024-08-07T16:00:00-03:00,20.6
015,2024-08-07T16:00:00-03:00,21.8
016,2024-08-07T16:00:00-03:00,20.3
017,2024-08-07T16:00:00-03:00,22.1
018,2024-08-07T16:00:00-03:00,22.7
019,2024-08-07T16:00:00-03:00,22.7
020,2024-08-07T16:00:00-03:00,21.6
001,2024-08-07T17:00:00-03:00,23.5
002,2024-08-07T17:00:00-03:00,24.6
003,2024-08-07T17:00:00-03:00,20.6
004,2024-08-07T17:00:00-03:00,22.0
005,2024-08-07T17:00:00-03:00,22.9
006,2024-08-07T17:00:00-03:00,24.8
007,2024-08-07T17:00:00-03:00,22.3
008,2024-08-07T17:00:00-03:00,24.6
009,2024-08-07T17:00:00-03:00,22.1
010,2024-08-07T17:00:00-03:00,22.3
011,2024-08-07T17:00:00-03:00,24.0
012,2024-08-07T17:00:00-03:00,21.4
013,2024-08-07T17:00:00-03:00,20.1
014,2024-08-07T17:00:00-03:00,20.2
015,2024-08-07T17:00:00-03:00,22.7
016,2024-08-07T17:00:00-03:00,23.8
017,2024-08-07T17:00:00-03:00,24.5
018,2024-08-07T17:00:00-03:00,23.0
019,2024-08-07T17:00:00-03:00,23.5
020,2024-08-07T17:00:00-03:00,25.0
001,2024-08-07T18:00:00-03:00,24.3
002,2024-08-07T18:00:00-03:00,22.2
003,2024-08-07T18:00:00-03:00,23.3
004,2024-08-07T18:00:00-03:00,24.3
005,2024-08-07T18:00:00-03:00,20.0
006,2024-08-07T18:00:00-03:00,23.4
007,2024-08-07T18:00:00-03:00,22.0
008,2024-08-07T18:00:00-03:00,21.0
009,2024-08-07T18:00:00-03:00,24.8
010,2024-08-07T18:00:00-03:00,22.2
011,2024-08-07T18:00:00-03:00,22.7
012,2024-08-07T18:00:00-03:00,24.3
013,2024-08-07T18:00:00-03:00,24.7
014,2024-08-07T18:00:00-03:00,24.0
015,2024-08-07T18:00:00-03:00,24.9
016,2024-08-07T18:00:00-03:00,20.1
017,2024-08-07T18:00:00-03:00,21.5
018,2024-08-07T18:00:00-03:00,20.9
019,2024-08-07T18:00:00-03:00,22.7
020,2024-08-07T18:00:00-03:00,21.3
001,2024-08-07T19:00:00-03:00,24.7
002,2024-08-07T19:00:00-03:00,21.8
003,2024-08-07T19:00:00-03:00,23.8
004,2024-08-07T19:00:00-03:00,24.6
005,2024-08-07T19:00:00-03:00,22.5
006,2024-08-07T19:00:00-03:00,23.9
007,2024-08-07T19:00:00-03:00,23.7
008,2024-08-07T19:00:00-03:00,20.2
009,2024-08-07T19:00:00-03:00,22.2
010,2024-08-07T19:00:00-03:00,20.8
011,2024-08-07T19:00:00-03:00,23.4
012,2024-08-07T19:00:00-03:00,23.3
013,2024-08-07T19:00:00-03:00,21.9
014,2024-08-07T19:00:00-03:00,21.1
015,2024-08-07T19:00:00-03:00,21.8
016,2024-08-07T19:00:00-03:00,24.6
017,2024-08-07T19:00:00-03:00,24.0
018,2024-08-07T19:00:00-03:00,24.6
019,2024-08-07T19:00:00-03:00,21.9
020,2024-08-07T19:00:00-03:00,21.7
001,2024-08-07T20:00:00-03:00,21.6
002,2024-08-07T20:00:00-03:00,20.9
003,2024-08-07T20:00:00-03:00,21.5
004,2024-08-07T20:00:00-03:00,23.5
005,2024-08-07T20:00:00-03:00,23.0
006,2024-08-07T20:00:00-03:00,24.5
007,2024-08-07T20:00:00-03:00,24.8
008,2024-08-07T20:00:00-03:00,22.0
009,2024-08-07T20:00:00-03:00,20.8
010,2024-08-07T20:00:00-03:00,24.3
011,2024-08-07T20:00:00-03:00,24.0
012,2024-08-07T20:00:00-03:00,20.6
013,2024-08-07T20:00:00-03:00,22.5
014,2024-08-07T20:00:00-03:00,23.0
015,2024-08-07T20:00:00-03:00,22.6
016,2024-08-07T20:00:00-03:00,24.5
017,2024-08-07T20:00:00-03:00,24.7
018,2024-08-07T20:00:00-03:00,22.8
019,2024-08-07T20:00:00-03:00,22.7
020,2024-08-07T20:00:00-03:00,22.6
001,2024-08-07T21:00:00-03:00,23.6
002,2024-08-07T21:00:00-03:00,23.9
003,2024-08-07T21:00:00-03:00,21.7
004,2024-08-07T21:00:00-03:00,20.6
005,2024-08-07T21:00:00-03:00,22.5
006,2024-08-07T21:00:00-03:00,23.6
007,2024-08-07T21:00:00-03:00,20.8
008,2024-08-07T21:00:00-03:00,24.9
009,2024-08-07T21:00:00-03:00,20.3
010,2024-08-07T21:00:00-03:00,20.7
011,2024-08-07T21:00:00-03:00,24.6
012,2024-08-07T21:00:00-03:00,20.2
013,2024-08-07T21:00:00-03:00,24.3
014,2024-08-07T21:00:00-03:00,20.4
015,2024-08-07T21:00:00-03:00,21.6
016,2024-08-07T21:00:00-03:00,23.4
017,2024-08-07T21:00:00-03:00,23.0
018,2024-08-07T21:00:00-03:00,21.4
019,2024-08-07T21:00:00-03:00,24.6
020,2024-08-07T21:00:00-03:00,23.3
001,2024-08-07T22:00:00-03:00,24.2
002,2024-08-07T22:00:00-03:00,20.4
003,2024-08-07T22:00:00-03:00,24.9
004,2024-08-07T22:00:00-03:00,20.4
005,2024-08-07T22:00:00-03:00,21.1
006,2024-08-07T22:00:00-03:00,22.9
007,2024-08-07T22:00:00-03:00,25.0
008,2024-08-07T22:00:00-03:00,22.5
009,2024-08-07T22:00:00-03:00,21.1
010,2024-08-07T22:00:00-03:00,21.9
011,2024-08-07T22:00:00-03:00,21.8
012,2024-08-07T22:00:00-03:00,22.4
013,2024-08-07T22:00:00-03:00,20.6
014,2024-08-07T22:00:00-03:00,22.1
015,2024-08-07T22:00:00-03:00,22.9
016,2024-08-07T22:00:00-03:00,23.4
017,2024-08-07T22:00:00-03:00,21.7
018,2024-08-07T22:00:00-03:00,21.1
019,2024-08-07T22:00:00-03:00,23.9
020,2024-08-07T22:00:00-03:00,23.3
001,2024-08-07T23:00:00-03:00,23.8
002,2024-08-07T23:00:00-03:00,20.8
003,2024-08-07T23:00:00-03:00,22.0
004,2024-08-07T23:00:00-03:00,23.0
005,2024-08-07T23:00:00-03:00,21.2
006,2024-08-07T23:00:00-03:00,22.6
007,2024-08-07T23:00:00-03:00,22.0
008,2024-08-07T23:00:00-03:00,22.9
009,2024-08-07T23:00:00-03:00,23.6
010,2024-08-07T23:00:00-03:00,20.2
011,2024-08-07T23:00:00-03:00,22.3
012,2024-08-07T23:00:00-03:00,22.2
013,2024-08-07T23:00:00-03:00,21.0
014,2024-08-07T23:00:00-03:00,24.7
015,2024-08-07T23:00:00-03:00,23.6
016,2024-08-07T23:00:00-03:00,23.8
017,2024-08-07T23:00:00-03:00,23.5
018,2024-08-07T23:00:00-03:00,21.9
019,2024-08-07T23:00:00-03:00,21.0
020,2024-08-07T23:00:00-03:00,23.0
001,2024-08-08T00:00:00-03:00,21.8
002,2024-08-08T00:00:00-03:00,23.9
003,2024-08-08T00:00:00-03:00,23.4
004,2024-08-08T00:00:00-03:00,23.3
005,2024-08-08T00:00:00-03:00,22.3
006,2024-08-08T00:00:00-03:00,20.3
007,2024-08-08T00:00:00-03:00,23.4
008,2024-08-08T00:00:00-03:00,24.9
009,2024-08-08T00:00:00-03:00,23.9
010,2024-08-08T00:00:00-03:00,24.5
011,2024-08-08T00:00:00-03:00,21.5
012,2024-08-08T00:00:00-03:00,20.5
013,2024-08-08T00:00:00-03:00,20.1
014,2024-08-08T00:00:00-03:00,21.2
015,2024-08-08T00:00:00-03:00,23.5
016,2024-08-08T00:00:00-03:00,24.0
017,2024-08-08T00:00:00-03:00,23.9
018,2024-08-08T00:00:00-03:00,24.0
019,2024-08-08T00:00:00-03:00,20.5
020,2024-08-08T00:00:00-03:00,24.4
001,2024-08-08T01:00:00-03:00,22.7
002,2024-08-08T01:00:00-03:00,20.9
003,2024-08-08T01:00:00-03:00,24.9
004,2024-08-08T01:00:00-03:00,21.1
005,2024-08-08T01:00:00-03:00,24.4
006,2024-08-08T01:00:00-03:00,24.2
007,2024-08-08T01:00:00-03:00,20.3
008,2024-08-08T01:00:00-03:00,21.4
009,2024-08-08T01:00:00-03:00,24.9
010,2024-08-08T01:00:00-03:00,21.4
011,2024-08-08T01:00:00-03:00,21.2
012,2024-08-08T01:00:00-03:00,23.9
013,2024-08-08T01:00:00-03:00,24.8
014,2024-08-08T01:00:00-03:00,21.6
015,2024-08-08T01:00:00-03:00,22.6
016,2024-08-08T01:00:00-03:00,20.1
017,2024-08-08T01:00:00-03:00,23.4
018,2024-08-08T01:00:00-03:00,21.9
019,2024-08-08T01:00:00-03:00,24.9
020,2024-08-08T01:00:00-03:00,23.7
001,2024-08-08T02:00:00-03:00,21.0
002,2024-08-08T02:00:00-03:00,22.5
003,2024-08-08T02:00:00-03:00,22.3
004,2024-08-08T02:00:00-03:00,22.8
005,2024-08-08T02:00:00-03:00,23.8
006,2024-08-08T02:00:00-03:00,20.4
007,2024-08-08T02:00:00-03:00,22.1
008,2024-08-08T02:00:00-03:00,20.5
009,2024-08-08T02:00:00-03:00,21.8
010,2024-08-08T02:00:00-03:00,22.3
011,2024-08-08T02:00:00-03:00,23.9
012,2024-08-08T02:00:00-03:00,20.0
013,2024-08-08T02:00:00-03:00,24.7
014,2024-08-08T02:00:00-03:00,24.6
015,2024-08-08T02:00:00-03:00,24.8
016,2024-08-08T02:00:00-03:00,22.4
017,2024-08-08T02:00:00-03:00,24.0
018,2024-08-08T02:00:00-03:00,20.8
019,2024-08-08T02:00:00-03:00,20.6
020,2024-08-08T02:00:00-03:00,22.0
001,2024-08-08T03:00:00-03:00,20.2
002,2024-08-08T03:00:00-03:00,22.4
003,2024-08-08T03:00:00-03:00,23.3
004,2024-08-08T03:00:00-03:00,20.8
005,2024-08-08T03:00:00-03:00,20.5
006,2024-08-08T03:00:00-03:00,21.0
007,2024-08-08T03:00:00-03:00,20.2
008,2024-08-08T03:00:00-03:00,24.3
009,2024-08-08T03:00:00-03:00,22.8
010,2024-08-08T03:00:00-03:00,21.8
011,2024-08-08T03:00:00-03:00,20.1
012,2024-08-08T03:00:00-03:00,20.9
013,2024-08-08T03:00:00-03:00,23.6
014,2024-08-08T03:00:00-03:00,20.0
015,2024-08-08T03:00:00-03:00,20.2
016,2024-08-08T03:00:00-03:00,21.2
017,2024-08-08T03:00:00-03:00,23.9
018,2024-08-08T03:00:00-03:00,23.8
019,2024-08-08T03:00:00-03:00,21.9
020,2024-08-08T03:00:00-03:00,21.0
001,2024-08-08T04:00:00-03:00,22.1
002,2024-08-08T04:00:00-03:00,23.9
003,2024-08-08T04:00:00-03:00,24.5
004,2024-08-08T04:00:00-03:00,23.4
005,2024-08-08T04:00:00-03:00,21.4
006,2024-08-08T04:00:00-03:00,24.0
007,2024-08-08T04:00:00-03:00,20.1
008,2024-08-08T04:00:00-03:00,24.8
009,2024-08-08T04:00:00-03:00,22.5
010,2024-08-08T04:00:00-03:00,21.4
011,2024-08-08T04:00:00-03:00,24.7
012,2024-08-08T04:00:00-03:00,25.0
013,2024-08-08T04:00:00-03:00,21.6
014,2024-08-08T04:00:00-03:00,24.0
015,2024-08-08T04:00:00-03:00,22.0
016,2024-08-08T04:00:00-03:00,24.1
017,2024-08-08T04:00:00-03:00,24.2
018,2024-08-08T04:00:00-03:00,21.1
019,2024-08-08T04:00:00-03:00,23.4
020,2024-08-08T04:00:00-03:00,24.3
001,2024-08-08T05:00:00-03:00,20.1
002,2024-08-08T05:00:00-03:00,20.1
003,2024-08-08T05:00:00-03:00,23.8
004,2024-08-08T05:00:00-03:00,23.2
005,2024-08-08T05:00:00-03:00,22.1
006,2024-08-08T05:00:00-03:00,23.5
007,2024-08-08T05:00:00-03:00,24.4
008,2024-08-08T05:00:00-03:00,24.2
009,2024-08-08T05:00:00-03:00,23.9
010,2024-08-08T05:00:00-03:00,20.0
011,2024-08-08T05:00:00-03:00,21.5
012,2024-08-08T05:00:00-03:00,22.8
013,2024-08-08T05:00:00-03:00,20.3
014,2024-08-08T05:00:00-03:00,24.6
015,2024-08-08T05:00:00-03:00,25.0
016,2024-08-08T05:00:00-03:00,23.4
017,2024-08-08T05:00:00-03:00,22.3
018,2024-08-08T05:00:00-03:00,24.7
019,2024-08-08T05:00:00-03:00,23.8
020,2024-08-08T05:00:00-03:00,20.8
001,2024-08-08T06:00:00-03:00,22.8
002,2024-08-08T06:00:00-03:00,23.9
003,2024-08-08T06:00:00-03:00,21.6
004,2024-08-08T06:00:00-03:00,23.1
005,2024-08-08T06:00:00-03:00,22.5
006,2024-08-08T06:00:00-03:00,21.6
007,2024-08-08T06:00:00-03:00,23.8
008,2024-08-08T06:00:00-03:00,24.1
009,2024-08-08T06:00:00-03:00,20.3
010,2024-08-08T06:00:00-03:00,22.1
011,2024-08-08T06:00:00-03:00,21.5
012,2024-08-08T06:00:00-03:00,20.7
013,2024-08-08T06:00:00-03:00,23.5
014,2024-08-08T06:00:00-03:00,24.8
015,2024-08-08T06:00:00-03:00,24.8
016,2024-08-08T06:00:00-03:00,20.4
017,2024-08-08T06:00:00-03:00,20.9
018,2024-08-08T06:00:00-03:00,23.5
019,2024-08-08T06:00:00-03:00,20.2
020,2024-08-08T06:00:00-03:00,24.3
001,2024-08-08T07:00:00-03:00,22.6
002,2024-08-08T07:00:00-03:00,24.3
003,2024-08-08T07:00:00-03:00,24.2
004,2024-08-08T07:00:00-03:00,24.4
005,2024-08-08T07:00:00-03:00,23.0
006,2024-08-08T07:00:00-03:00,20.9
007,2024-08-08T07:00:00-03:00,22.5
008,2024-08-08T07:00:00-03:00,24.4
009,2024-08-08T07:00:00-03:00,20.3
010,2024-08-08T07:00:00-03:00,22.8
011,2024-08-08T07:00:00-03:00,23.3
012,2024-08-08T07:00:00-03:00,21.0
013,2024-08-08T07:00:00-03:00,24.4
014,2024-08-08T07:00:00-03:00,21.0
015,2024-08-08T07:00:00-03:00,23.9
016,2024-08-08T07:00:00-03:00,20.1
017,2024-08-08T07:00:00-03:00,23.1
018,2024-08-08T07:00:00-03:00,21.8
019,2024-08-08T07:00:00-03:00,20.9
020,2024-08-08T07:00:00-03:00,24.7
001,2024-08-08T08:00:00-03:00,20.1
002,2024-08-08T08:00:00-03:00,24.3
003,2024-08-08T08:00:00-03:00,20.0
004,2024-08-08T08:00:00-03:00,24.9
005,2024-08-08T08:00:00-03:00,24.7
006,2024-08-08T08:00:00-03:00,22.3
007,2024-08-08T08:00:00-03:00,22.0
008,2024-08-08T08:00:00-03:00,21.2
009,2024-08-08T08:00:00-03:00,20.5
010,2024-08-08T08:00:00-03:00,24.1
011,2024-08-08T08:00:00-03:00,20.2
012,2024-08-08T08:00:00-03:00,22.7
013,2024-08-08T08:00:00-03:00,22.1
014,2024-08-08T08:00:00-03:00,20.4
015,2024-08-08T08:00:00-03:00,20.1
016,2024-08-08T08:00:00-03:00,24.7
017,2024-08-08T08:00:00-03:00,23.8
018,2024-08-08T08:00:00-03:00,22.3
019,2024-08-08T08:00:00-03:00,22.3
020,2024-08-08T08:00:00-03:00,21.8
001,2024-08-08T09:00:00-03:00,22.7
002,2024-08-08T09:00:00-03:00,23.6
003,2024-08-08T09:00:00-03:00,24.8
004,2024-08-08T09:00:00-03:00,23.1
005,2024-08-08T09:00:00-03:00,22.7
006,2024-08-08T09:00:00-03:00,20.9
007,2024-08-08T09:00:00-03:00,21.6
008,2024-08-08T09:00:00-03:00,20.3
009,2024-08-08T09:00:00-03:00,24.2
010,2024-08-08T09:00:00-03:00,21.8
011,2024-08-08T09:00:00-03:00,21.7
012,2024-08-08T09:00:00-03:00,21.9
013,2024-08-08T09:00:00-03:00,24.5
014,2024-08-08T09:00:00-03:00,24.6
015,2024-08-08T09:00:00-03:00,23.7
016,2024-08-08T09:00:00-03:00,22.0
017,2024-08-08T09:00:00-03:00,21.2
018,2024-08-08T09:00:00-03:00,24.1
019,2024-08-08T09:00:00-03:00,21.4
020,2024-08-08T09:00:00-03:00,23.5
001,2024-08-08T10:00:00-03:00,22.9
002,2024-08-08T10:00:00-03:00,21.6
003,2024-08-08T10:00:00-03:00,23.5
004,2024-08-08T10:00:00-03:00,22.3
005,2024-08-08T10:00:00-03:00,24.1
006,2024-08-08T10:00:00-03:00,23.7
007,2024-08-08T10:00:00-03:00,20.0
008,2024-08-08T10:00:00-03:00,21.9
009,2024-08-08T10:00:00-03:00,21.1
010,2024-08-08T10:00:00-03:00,21.3
011,2024-08-08T10:00:00-03:00,20.1
012,2024-08-08T10:00:00-03:00,24.9
013,2024-08-08T10:00:00-03:00,21.2
014,2024-08-08T10:00:00-03:00,23.8
015,2024-08-08T10:00:00-03:00,21.3
016,2024-08-08T10:00:00-03:00,21.9
017,2024-08-08T10:00:00-03:00,22.2
018,2024-08-08T10:00:00-03:00,23.5
019,2024-08-08T10:00:00-03:00,20.4
020,2024-08-08T10:00:00-03:00,20.5
001,2024-08-08T11:00:00-03:00,23.6
002,2024-08-08T11:00:00-03:00,23.2
003,2024-08-08T11:00:00-03:00,22.9
004,2024-08-08T11:00:00-03:00,23.0
005,2024-08-08T11:00:00-03:00,24.0
006,2024-08-08T11:00:00-03:00,20.3
007,2024-08-08T11:00:00-03:00,21.6
008,2024-08-08T11:00:00-03:00,20.4
009,2024-08-08T11:00:00-03:00,21.3
010,2024-08-08T11:00:00-03:00,24.8
011,2024-08-08T11:00:00-03:00,21.4
012,2024-08-08T11:00:00-03:00,22.5
013,2024-08-08T11:00:00-03:00,21.7
014,2024-08-08T11:00:00-03:00,24.0
015,2024-08-08T11:00:00-03:00,22.7
016,2024-08-08T11:00:00-03:00,20.6
017,2024-08-08T11:00:00-03:00,24.2
018,2024-08-08T11:00:00-03:00,24.5
019,2024-08-08T11:00:00-03:00,22.3
020,2024-08-08T11:00:00-03:00,21.5
001,2024-08-08T12:00:00-03:00,21.6
002,2024-08-08T12:00:00-03:00,23.4
003,2024-08-08T12:00:00-03:00,21.9
004,2024-08-08T12:00:00-03:00,22.8
005,2024-08-08T12:00:00-03:00,23.9
006,2024-08-08T12:00:00-03:00,21.8
007,2024-08-08T12:00:00-03:00,24.9
008,2024-08-08T12:00:00-03:00,24.3
009,2024-08-08T12:00:00-03:00,21.5
010,2024-08-08T12:00:00-03:00,22.9
011,2024-08-08T12:00:00-03:00,23.3
012,2024-08-08T12:00:00-03:00,21.2
013,2024-08-08T12:00:00-03:00,22.0
014,2024-08-08T12:00:00-03:00,23.2
015,2024-08-08T12:00:00-03:00,23.9
016,2024-08-08T12:00:00-03:00,20.4
017,2024-08-08T12:00:00-03:00,23.1
018,2024-08-08T12:00:00-03:00,23.3
019,2024-08-08T12:00:00-03:00,24.4
020,2024-08-08T12:00:00-03:00,23.8
001,2024-08-08T13:00:00-03:00,20.1
002,2024-08-08T13:00:00-03:00,23.1
003,2024-08-08T13:00:00-03:00,24.0
004,2024-08-08T13:00:00-03:00,20.2
005,2024-08-08T13:00:00-03:00,20.6
006,2024-08-08T13:00:00-03:00,23.0
007,2024-08-08T13:00:00-03:00,22.7
